congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
118,House,20920,2,1,ME,100,,,"PINGREE, Chellie",P000597,1955.0,,-0.421,-0.367,-48.10129,0.94857,911,21,,-0.446,-0.332
118,House,21923,2,2,ME,100,,,"GOLDEN, Jared",G000592,1982.0,,-0.105,0.363,-249.34795,0.7601,909,97,,-0.101,0.42
118,House,14873,52,5,MD,100,,,"HOYER, Steny Hamilton",H000874,1939.0,,-0.381,0.121,-43.70906,0.95254,899,13,,-0.481,0.286
118,House,15433,52,7,MD,100,,,"MFUME, Kweisi",M000687,1948.0,,-0.443,-0.337,-49.90564,0.94792,933,18,,-0.404,-0.153
118,House,20329,52,2,MD,100,,,"RUPPERSBERGER, C. A. (Dutch)",R000576,1946.0,,-0.299,0.123,-59.20215,0.93902,941,26,,-0.392,0.114
118,House,20724,52,3,MD,100,,,"SARBANES, John",S001168,1962.0,,-0.466,-0.076,-41.30022,0.95693,938,18,,-0.44,-0.11
118,House,21139,52,1,MD,200,,,"HARRIS, Andy",H001052,1957.0,,0.671,-0.367,-158.17753,0.84602,946,64,,0.672,-0.292
118,House,21741,52,8,MD,100,,,"RASKIN, Jamie Ben",R000606,1962.0,,-0.514,-0.236,-42.81108,0.95585,948,21,,-0.442,-0.229
118,House,21978,52,6,MD,100,,,"TRONE, David",T000483,1955.0,,-0.34,0.233,-49.03773,0.94413,853,15,,-0.396,0.31
118,House,22329,52,4,MD,100,,,"IVEY, Glenn",I000058,1961.0,,-0.486,-0.007,-37.33066,0.96147,950,17,,-0.489,0.016
118,House,15616,3,1,MA,100,,,"NEAL, Richard Edmund",N000015,1949.0,,-0.417,-0.105,-46.22728,0.95226,945,24,,-0.481,-0.048
118,House,20119,3,8,MA,100,,,"LYNCH, Stephen F.",L000562,1955.0,,-0.348,0.047,-66.49851,0.93226,948,27,,-0.33,0.134
118,House,21140,3,9,MA,100,,,"KEATING, William R.",K000375,1952.0,,-0.333,-0.093,-56.38994,0.94189,942,24,,-0.4,0.183
118,House,21375,3,5,MA,100,,,"CLARK, Katherine M.",C001101,1963.0,,-0.484,-0.271,-40.21087,0.95894,959,17,,-0.507,0.016
118,House,21525,3,6,MA,100,,,"MOULTON, Seth",M001196,1978.0,,-0.283,-0.037,-70.9853,0.92778,947,28,,-0.286,0.043
118,House,21955,3,7,MA,100,,,"PRESSLEY, Ayanna",P000617,1974.0,,-0.349,-0.937,-44.94904,0.95191,912,14,,-0.739,-0.674
118,House,21977,3,3,MA,100,,,"TRAHAN, Lori",T000482,1973.0,,-0.43,-0.12,-40.15354,0.9587,952,20,,-0.411,-0.111
118,House,22100,3,4,MA,100,,,"AUCHINCLOSS, Jake",A000148,1988.0,,-0.306,-0.272,-93.3324,0.90529,938,36,,-0.303,-0.206
118,House,29729,3,2,MA,100,,,"McGOVERN, James P.",M000312,1959.0,,-0.538,-0.335,-50.00076,0.94889,953,28,,-0.415,-0.575
118,House,20725,23,5,MI,200,,,"WALBERG, Tim",W000798,1951.0,,0.501,0.149,-112.57825,0.88891,956,51,,0.47,0.212
118,House,21142,23,4,MI,200,,,"HUIZENGA, Bill",H001058,1969.0,,0.534,0.039,-141.49518,0.86162,950,58,,0.447,0.05
118,House,21372,23,8,MI,100,,,"KILDEE, Dan",K000380,1958.0,,-0.361,-0.187,-112.55057,0.88543,925,38,,-0.233,-0.19
118,House,21526,23,2,MI,200,,,"MOOLENAAR, John",M001194,1961.0,,0.451,0.155,-121.62601,0.88042,955,49,,0.437,0.05
118,House,21529,23,6,MI,100,,,"DINGELL, Debbie",D000624,1953.0,,-0.399,-0.193,-38.67966,0.95878,919,15,,-0.356,-0.327
118,House,21704,23,1,MI,200,,,"BERGMAN, John",B001301,1947.0,,0.436,0.07,-128.24576,0.87384,951,47,,0.429,0.032
118,House,21965,23,7,MI,100,,,"SLOTKIN, Elissa",S001208,1976.0,,-0.328,0.725,-76.41,0.92334,958,26,,-0.294,0.365
118,House,21972,23,11,MI,100,,,"STEVENS, Haley",S001215,1983.0,,-0.382,0.297,-48.85527,0.95038,960,22,,-0.407,0.25
118,House,21975,23,12,MI,100,,,"TLAIB, Rashida",T000481,1976.0,,-0.29,-0.957,-54.80381,0.94325,938,19,,-0.981,-0.192
118,House,22136,23,9,MI,200,,,"MCCLAIN, Lisa C.",M001136,1966.0,,0.551,0.152,-101.53438,0.89615,926,43,,0.539,0.196
118,House,22332,23,10,MI,200,,,"JAMES, John",J000307,1981.0,,0.306,0.385,-100.37227,0.89872,940,37,,0.303,0.372
118,House,22363,23,3,MI,100,,,"SCHOLTEN, Hillary",S001221,1982.0,,-0.25,0.192,-72.80569,0.92645,953,25,,-0.248,0.176
118,House,22368,23,13,MI,100,,,"THANEDAR, Shri",T000488,1955.0,,-0.346,-0.059,-52.31425,0.94691,959,25,,-0.342,-0.071
118,House,20122,33,4,MN,100,,,"McCOLLUM, Betty",M001143,1954.0,,-0.419,-0.183,-55.66634,0.9432,952,27,,-0.495,-0.089
118,House,21531,33,6,MN,200,,,"EMMER, Thomas Earl II",E000294,1961.0,,0.465,-0.072,-114.73225,0.8868,955,48,,0.546,0.045
118,House,21910,33,2,MN,100,,,"CRAIG, Angela",C001119,1972.0,,-0.265,0.629,-96.08342,0.90234,935,41,,-0.241,0.594
118,House,21950,33,5,MN,100,,,"OMAR, Ilhan",O000173,1982.0,,-0.296,-0.955,-69.24859,0.92934,945,29,,-0.981,-0.192
118,House,21953,33,3,MN,100,,,"PHILLIPS, Dean",P000616,1969.0,,-0.279,0.179,-47.92738,0.93036,664,18,,-0.285,0.184
118,House,21969,33,8,MN,200,,,"STAUBER, Peter",S001212,1966.0,,0.383,-0.099,-131.31179,0.86283,890,58,,0.457,-0.033
118,House,22114,33,7,MN,200,,,"FISCHBACH, Michelle",F000470,1965.0,,0.541,-0.003,-99.43146,0.90092,953,47,,0.575,-0.046
118,House,22167,33,1,MN,200,,,"FINSTAD, Brad",F000475,1976.0,,0.556,-0.022,-93.60437,0.90636,952,45,,0.565,-0.024
118,House,21561,46,1,MS,200,,,"KELLY, Trent",K000388,1966.0,,0.639,0.298,-86.43863,0.91372,958,35,,0.709,0.396
118,House,21927,46,3,MS,200,,,"GUEST, Michael",G000591,1970.0,,0.533,0.118,-109.6222,0.89102,950,56,,0.532,0.08
118,House,22319,46,4,MS,200,,,"EZELL, Mike",E000235,1959.0,,0.551,0.172,-92.87628,0.90447,925,48,,0.554,0.192
118,House,29368,46,2,MS,100,,,"THOMPSON, Bennie",T000193,1948.0,,-0.518,0.392,-34.60415,0.96378,938,8,,-0.605,0.304
118,House,20124,34,6,MO,200,,,"GRAVES, Samuel",G000546,1963.0,,0.447,0.169,-141.68523,0.86199,954,52,,0.451,0.114
118,House,20517,34,5,MO,100,,,"CLEAVER, Emanuel, II",C001061,1944.0,,-0.453,0.003,-34.6335,0.95753,798,17,,-0.442,-0.147
118,House,20926,34,3,MO,200,,,"LUETKEMEYER, Blaine",L000569,1952.0,,0.452,0.237,-84.99356,0.91036,905,24,,0.501,0.304
118,House,21337,34,2,MO,200,,,"WAGNER, Ann",W000812,1962.0,,0.393,0.291,-112.40334,0.88786,945,50,,0.354,0.39
118,House,21373,34,8,MO,200,,,"SMITH, Jason",S001195,1980.0,,0.58,0.202,-101.37095,0.89641,927,53,,0.531,0.081
118,House,22106,34,1,MO,100,,,"BUSH, Cori",B001224,1976.0,,-0.247,-0.969,-50.2719,0.93774,782,17,,-0.981,-0.192
118,House,22300,34,4,MO,200,,,"ALFORD, Mark",A000379,1963.0,,0.592,0.034,-94.7158,0.90577,957,43,,0.589,0.059
118,House,22305,34,7,MO,200,,,"BURLISON, Eric",B001316,1976.0,,0.718,-0.494,-66.65124,0.93162,941,27,,0.72,-0.49
118,House,21532,64,1,MT,200,,,"ZINKE, Ryan",Z000018,1961.0,,0.434,-0.126,-167.77703,0.83685,942,84,,0.455,-0.072
118,House,22148,64,2,MT,200,,,"ROSENDALE, Matthew M., Sr.",R000103,1960.0,,0.752,-0.644,-103.85518,0.89716,957,45,,0.753,-0.658
118,House,20729,35,3,NE,200,,,"SMITH, Adrian",S001172,1970.0,,0.513,0.242,-86.91655,0.91132,936,33,,0.517,0.339
118,House,21701,35,2,NE,200,,,"BACON, Donald J.",B001298,1963.0,,0.289,0.175,-124.64232,0.87704,950,47,,0.234,0.364
118,House,22166,35,1,NE,200,,,"FLOOD, Mike",F000474,1975.0,,0.46,0.763,-99.93255,0.90075,956,39,,0.44,0.68
118,House,20927,65,1,NV,100,,,"TITUS, Alice (Dina)",T000468,1950.0,,-0.301,-0.165,-70.12469,0.92699,925,33,,-0.299,0.113
118,House,21196,65,2,NV,200,,,"AMODEI, Mark E.",A000369,1958.0,,0.388,0.193,-110.12021,0.89055,950,53,,0.418,0.287
118,House,21339,65,4,NV,100,,,"HORSFORD, Steven",H001066,1973.0,,-0.326,0.14,-80.2388,0.91759,933,34,,-0.263,0.132
118,House,21938,65,3,NV,100,,,"LEE, Susie",L000590,1966.0,,-0.233,0.315,-96.24784,0.90057,919,41,,-0.195,0.227
118,House,21340,4,2,NH,100,,,"KUSTER, Ann McLane",K000382,1956.0,,-0.263,-0.083,-48.7407,0.94774,908,20,,-0.315,0.09
118,House,21951,4,1,NH,100,,,"PAPPAS, Chris",P000614,1980.0,,-0.238,0.34,-86.0574,0.91357,952,35,,-0.211,0.326
118,House,14863,12,4,NJ,200,,,"SMITH, Christopher Henry",S000522,1953.0,,0.179,-0.172,-233.38124,0.78076,943,114,,0.302,-0.036
118,House,15454,12,6,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951.0,,-0.402,-0.164,-84.94625,0.91515,958,29,,-0.316,-0.2
118,House,21536,12,1,NJ,100,,,"NORCROSS, Donald",N000188,1958.0,,-0.42,0.339,-41.40153,0.95528,905,18,,-0.386,0.355
118,House,21538,12,12,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945.0,,-0.597,-0.224,-44.14837,0.94933,849,24,,-0.484,-0.405
118,House,21723,12,5,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975.0,,-0.16,0.22,-96.08707,0.8999,911,26,,-0.216,0.246
118,House,21937,12,3,NJ,100,,,"KIM, Andy",K000394,1982.0,,-0.337,0.161,-69.64911,0.92281,867,28,,-0.438,-0.06
118,House,21964,12,11,NJ,100,,,"SHERRILL, Mikie",S001207,1972.0,,-0.232,0.264,-70.26527,0.92798,940,28,,-0.296,0.289
118,House,22334,12,7,NJ,200,,,"KEAN, Thomas",K000398,1968.0,,0.196,0.373,-83.02106,0.91674,955,28,,0.199,0.362
118,House,22348,12,8,NJ,100,,,"MENENDEZ, Robert",M001226,1985.0,,-0.487,0.267,-46.50834,0.95208,947,20,,-0.485,0.255
118,House,29741,12,9,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937.0,,-0.369,-0.004,-46.20201,0.95169,933,16,,-0.498,0.198
118,House,31103,12,10,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958.0,,-0.52,-0.096,-21.28424,0.97001,699,7,,-0.534,0.035
118,House,91980,12,2,NJ,200,,,"VAN DREW, Jefferson",V000133,1953.0,,0.381,-0.456,-141.90925,0.86165,953,42,,0.45,-0.308
118,House,22131,66,3,NM,100,,,"LEGER FERNANDEZ, Teresa",L000273,1959.0,,-0.346,-0.185,-56.13014,0.94137,929,20,,-0.337,-0.163
118,House,22159,66,1,NM,100,,,"STANSBURY, Melanie Ann",S001218,1979.0,,-0.454,-0.178,-43.1787,0.95515,941,18,,-0.447,-0.175
118,House,22371,66,2,NM,100,,,"VASQUEZ, Gabriel",V000136,1984.0,,-0.302,0.491,-101.15027,0.8997,957,39,,-0.297,0.471
118,House,20519,13,26,NY,100,,,"HIGGINS, Brian",H001038,1959.0,,-0.348,-0.032,-37.78669,0.94548,674,17,,-0.333,-0.035
118,House,20733,13,9,NY,100,,,"CLARKE, Yvette Diane",C001067,1964.0,,-0.607,-0.252,-43.17209,0.95566,952,22,,-0.506,-0.456
118,House,20934,13,20,NY,100,,,"TONKO, Paul",T000469,1949.0,,-0.414,-0.264,-49.50487,0.94948,955,16,,-0.341,-0.304
118,House,21342,13,6,NY,100,,,"MENG, Grace",M001188,1975.0,,-0.371,-0.214,-54.65904,0.94244,922,23,,-0.325,-0.265
118,House,21343,13,8,NY,100,,,"JEFFRIES, Hakeem",J000294,1970.0,,-0.486,-0.067,-33.2348,0.96573,953,12,,-0.473,0.071
118,House,21541,13,21,NY,200,,,"STEFANIK, Elise M",S001196,1984.0,,0.302,-0.11,-160.11743,0.84504,951,65,,0.484,0.245
118,House,21715,13,13,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954.0,,-0.542,-0.2,-69.18018,0.92955,947,32,,-0.37,-0.312
118,House,21747,13,3,NY,100,,,"SUOZZI, Thomas",S001201,1962.0,,-0.223,0.118,-20.4675,0.92345,257,4,,-0.258,0.354
118,House,21749,13,24,NY,200,,,"TENNEY, Claudia",T000478,1961.0,,0.459,0.016,-126.95035,0.8754,954,60,,0.487,0.082
118,House,21761,13,25,NY,100,,,"MORELLE, Joseph D.",M001206,1957.0,,-0.337,0.176,-52.51385,0.94516,931,23,,-0.321,0.146
118,House,21949,13,14,NY,100,,,"OCASIO-CORTEZ, Alexandria",O000172,1989.0,,-0.312,-0.95,-49.92594,0.94779,931,18,,-0.981,-0.192
118,House,22105,13,16,NY,100,,,"BOWMAN, Jamaal",B001223,1976.0,,-0.357,-0.934,-47.45646,0.94607,856,16,,-0.739,-0.674
118,House,22117,13,2,NY,200,,,"GARBARINO, Andrew R.",G000597,1984.0,,0.247,0.224,-83.75734,0.91104,899,31,,0.229,0.261
118,House,22133,13,11,NY,200,,,"MALLIOTAKIS, Nicole",M000317,1980.0,,0.339,-0.073,-148.67245,0.85371,940,55,,0.358,-0.032
118,House,22154,13,15,NY,100,,,"TORRES, Ritchie",T000486,1988.0,,-0.325,-0.108,-84.42092,0.91349,933,43,,-0.315,-0.012
118,House,22169,13,18,NY,100,,,"RYAN, Patrick",R000579,1982.0,,-0.233,0.258,-76.62752,0.92297,956,29,,-0.23,0.244
118,House,22313,13,4,NY,200,,,"D'ESPOSITO, Anthony",D000632,1982.0,,0.24,0.184,-112.919,0.88473,922,44,,0.24,0.178
118,House,22324,13,10,NY,100,,,"GOLDMAN, Daniel",G000599,1976.0,,-0.426,0.12,-47.89505,0.94834,903,20,,-0.423,0.107
118,House,22337,13,1,NY,200,,,"LALOTA, Nicholas",L000598,1978.0,,0.254,0.087,-163.60779,0.84225,953,64,,0.257,0.081
118,House,22339,13,23,NY,200,,,"LANGWORTHY, Nick",L000600,1981.0,,0.418,-0.067,-117.31353,0.87942,913,53,,0.412,-0.034
118,House,22340,13,17,NY,200,,,"LAWLER, Michael",L000599,1986.0,,0.187,0.244,-104.68103,0.89608,954,31,,0.19,0.232
118,House,22351,13,19,NY,200,,,"MOLINARO, Marcus",M001221,1975.0,,0.249,0.118,-143.38405,0.85712,930,63,,0.245,0.108
118,House,22362,13,3,NY,200,,,"SANTOS, George",S001222,1988.0,,0.473,-0.421,-117.88222,0.81608,580,47,,0.473,-0.42
118,House,22372,13,22,NY,200,,,"WILLIAMS, Brandon",W000828,1967.0,,0.326,0.098,-121.96653,0.87193,890,62,,0.34,0.099
118,House,22377,13,26,NY,100,,,"KENNEDY, Timothy M.",K000402,,,-0.345,0.243,-9.42266,0.93872,149,3,,-0.3,0.073
118,House,29377,13,12,NY,100,,,"NADLER, Jerrold Lewis",N000002,1947.0,,-0.507,-0.477,-44.90868,0.95266,926,18,,-0.447,-0.367
118,House,29378,13,7,NY,100,,,"VELÁZQUEZ, Nydia M.",V000081,1953.0,,-0.546,-0.362,-39.42435,0.95849,930,17,,-0.446,-0.583
118,House,29776,13,5,NY,100,,,"MEEKS, Gregory W.",M001137,1953.0,,-0.415,-0.063,-44.68973,0.95371,943,16,,-0.505,0.193
118,House,20521,47,5,NC,200,,,"FOXX, Virginia Ann",F000450,1943.0,,0.623,0.179,-142.86815,0.86092,954,57,,0.6,0.227
118,House,20522,47,10,NC,200,,,"McHENRY, Patrick T.",M001156,1975.0,,0.527,0.142,-118.06111,0.86636,823,53,,0.494,0.185
118,House,21346,47,9,NC,200,,,"HUDSON, Richard",H001067,1971.0,,0.522,0.206,-133.23756,0.86732,936,49,,0.502,0.204
118,House,21544,47,7,NC,200,,,"ROUZER, David",R000603,1972.0,,0.564,0.284,-85.19832,0.91474,956,33,,0.655,0.611
118,House,21545,47,12,NC,100,,,"ADAMS, Alma",A000370,1946.0,,-0.463,-0.001,-34.75419,0.96374,941,12,,-0.451,-0.079
118,House,21986,47,8,NC,200,,,"BISHOP, Dan",B001311,1964.0,,0.701,-0.386,-94.7288,0.90051,904,36,,0.67,-0.504
118,House,21987,47,3,NC,200,,,"MURPHY, Gregory Francis",M001210,1963.0,,0.488,0.114,-114.24528,0.8698,819,49,,0.492,0.21
118,House,22135,47,6,NC,100,,,"MANNING, Kathy E.",M001135,1956.0,,-0.271,0.343,-66.03785,0.93319,955,24,,-0.274,0.389
118,House,22149,47,2,NC,100,,,"ROSS, Deborah K.",R000305,1963.0,,-0.399,0.045,-38.53848,0.95979,939,19,,-0.389,-0.056
118,House,22314,47,1,NC,100,,,"DAVIS, Don",D000230,1971.0,,-0.279,0.938,-107.69708,0.88953,920,47,,-0.277,0.927
118,House,22318,47,11,NC,200,,,"EDWARDS, Chuck",E000246,1960.0,,0.37,0.393,-152.50133,0.85227,954,44,,0.375,0.387
118,House,22320,47,4,NC,100,,,"FOUSHEE, Valerie",F000477,1956.0,,-0.521,-0.245,-32.10408,0.9661,931,10,,-0.515,-0.257
118,House,22331,47,14,NC,100,,,"JACKSON, Jeff",J000308,1982.0,,-0.264,0.169,-65.42631,0.93324,947,28,,-0.264,0.166
118,House,22355,47,13,NC,100,,,"NICKEL, Wiley",N000194,1975.0,,-0.242,0.285,-72.84692,0.92442,927,26,,-0.241,0.287
118,House,21901,36,1,ND,200,,,"ARMSTRONG, Kelly",A000377,1976.0,,0.449,0.07,-134.35197,0.86682,940,63,,0.413,0.065
118,House,21996,95,0,MP,100,,,"SABLAN, Gregorio Kilili Camacho",S001177,1955.0,,-0.418,-0.252,-15.94311,0.95964,387,6,,-0.376,-0.339
118,House,15029,24,9,OH,100,,,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946.0,,-0.347,0.122,-116.77212,0.88295,938,49,,-0.296,0.318
118,House,20342,24,10,OH,200,,,"TURNER, Michael R.",T000463,1960.0,,0.267,0.255,-109.59948,0.88894,931,41,,0.241,0.524
118,House,20738,24,4,OH,200,,,"JORDAN, Jim",J000289,1964.0,,0.716,-0.199,-67.19613,0.9315,947,27,,0.682,-0.212
118,House,20755,24,5,OH,200,,,"LATTA, Robert E.",L000566,1956.0,,0.509,0.285,-90.25157,0.91027,960,29,,0.481,0.238
118,House,21162,24,6,OH,200,,,"JOHNSON, Bill",J000292,1954.0,,0.436,0.235,-78.83363,0.88725,659,36,,0.535,0.435
118,House,21351,24,2,OH,200,,,"WENSTRUP, Brad",W000815,1958.0,,0.527,0.288,-89.604,0.91062,957,33,,0.538,0.385
118,House,21352,24,3,OH,100,,,"BEATTY, Joyce",B001281,1950.0,,-0.435,0.014,-36.24227,0.96174,929,16,,-0.432,-0.159
118,House,21353,24,14,OH,200,,,"JOYCE, David",J000295,1957.0,,0.253,0.313,-80.90628,0.91187,877,26,,0.249,0.46
118,House,21564,24,8,OH,200,,,"DAVIDSON, Warren",D000626,1970.0,,0.659,-0.37,-138.34843,0.86434,949,57,,0.618,-0.448
118,House,21759,24,12,OH,200,,,"BALDERSON, Troy",B001306,1962.0,,0.457,0.209,-97.72718,0.90312,959,37,,0.514,0.284
118,House,22161,24,11,OH,100,,,"BROWN, Shontel  M.",B001313,1975.0,,-0.458,-0.121,-30.65505,0.96844,956,11,,-0.452,-0.146
118,House,22162,24,15,OH,200,,,"CAREY, Mike",C001126,1971.0,,0.415,-0.032,-141.09646,0.86278,956,66,,0.431,-0.023
118,House,22338,24,1,OH,100,,,"LANDSMAN, Greg",L000601,1976.0,,-0.207,0.198,-76.34979,0.91986,914,27,,-0.207,0.201
118,House,22349,24,7,OH,200,,,"MILLER, Max",M001222,1988.0,,0.383,0.048,-138.45774,0.859,911,70,,0.379,0.059
118,House,22367,24,13,OH,100,,,"SYKES, Emilia",S001223,1986.0,,-0.331,0.135,-55.42833,0.94226,932,27,,-0.333,0.148
118,House,22379,24,6,OH,200,,,"RULLI, Michael A.",R000619,,,0.941,0.338,-7.92667,0.86348,54,3,,0.0,0.0
118,House,20344,53,4,OK,200,,,"COLE, Tom",C001053,1949.0,,0.324,0.406,-79.51734,0.91855,936,24,,0.331,0.692
118,House,21760,53,1,OK,200,,,"HERN, Kevin",H001082,1961.0,,0.682,-0.07,-73.83373,0.92568,956,27,,0.65,-0.117
118,House,22102,53,5,OK,200,,,"BICE, Stephanie I.",B000740,1973.0,,0.415,0.295,-111.52302,0.89,957,53,,0.398,0.242
118,House,22303,53,2,OK,200,,,"BRECHEEN, Josh",B001317,1979.0,,0.826,-0.479,-66.46218,0.9325,951,31,,0.831,-0.465
118,House,29393,53,3,OK,200,,,"LUCAS, Frank D.",L000491,1960.0,,0.361,0.451,-69.31387,0.9272,917,22,,0.37,0.929
118,House,21198,72,1,OR,100,,,"BONAMICI, Suzanne",B001278,1954.0,,-0.397,-0.418,-40.88546,0.95554,899,12,,-0.439,-0.421
118,House,22101,72,2,OR,200,,,"BENTZ, Cliff",B000668,1952.0,,0.48,0.26,-99.84324,0.90093,957,34,,0.472,0.224
118,House,22308,72,5,OR,200,,,"CHAVEZ-DEREMER, Lori",C001135,1968.0,,0.169,0.427,-99.5192,0.90123,957,38,,0.166,0.424
118,House,22327,72,4,OR,100,,,"HOYLE, Val",H001094,1964.0,,-0.225,-0.389,-66.83646,0.9308,932,26,,-0.226,-0.388
118,House,22361,72,6,OR,100,,,"SALINAS, Andrea",S001226,1969.0,,-0.206,-0.196,-63.29114,0.93542,948,28,,-0.203,-0.183
118,House,29588,72,3,OR,100,,,"BLUMENAUER, Earl",B000574,1948.0,,-0.426,-0.628,-50.12842,0.94505,887,22,,-0.469,-0.408
118,House,20946,14,15,PA,200,,,"THOMPSON, Glenn",T000467,1959.0,,0.335,0.334,-145.00565,0.85899,954,56,,0.364,0.282
118,House,21167,14,16,PA,200,,,"KELLY, Mike",K000376,1948.0,,0.374,0.415,-89.27528,0.90085,855,29,,0.441,0.709
118,House,21356,14,10,PA,200,,,"PERRY, Scott",P000605,1962.0,,0.68,-0.474,-82.46449,0.91506,929,34,,0.833,-0.53
118,House,21358,14,8,PA,100,,,"CARTWRIGHT, Matt",C001090,1961.0,,-0.347,0.026,-99.17337,0.90017,943,40,,-0.302,0.245
118,House,21548,14,2,PA,100,,,"BOYLE, Brendan Francis",B001296,1977.0,,-0.391,0.16,-66.37724,0.9309,927,28,,-0.369,0.273
118,House,21566,14,3,PA,100,,,"EVANS, Dwight",E000296,1954.0,,-0.466,-0.155,-35.72887,0.95517,779,15,,-0.474,-0.266
118,House,21718,14,1,PA,200,,,"FITZPATRICK, Brian K.",F000466,1973.0,,0.139,-0.105,-221.5651,0.79352,958,103,,0.109,-0.06
118,House,21745,14,11,PA,200,,,"SMUCKER, Lloyd K.",S001199,1964.0,,0.448,0.142,-134.0758,0.86876,953,52,,0.458,0.073
118,House,21762,14,5,PA,100,,,"SCANLON, Mary Gay",S001205,1959.0,,-0.435,-0.214,-39.39226,0.95754,908,18,,-0.441,-0.332
118,House,21763,14,7,PA,100,,,"WILD, Susan",W000826,1957.0,,-0.261,0.302,-93.43261,0.90383,924,44,,-0.259,0.292
118,House,21915,14,4,PA,100,,,"DEAN, Madeleine",D000631,1959.0,,-0.435,-0.082,-38.28183,0.96042,948,18,,-0.419,-0.115
118,House,21934,14,6,PA,100,,,"HOULAHAN, Christina",H001085,1967.0,,-0.261,0.248,-94.41104,0.90415,937,35,,-0.238,0.09
118,House,21936,14,13,PA,200,,,"JOYCE, John",J000302,1957.0,,0.572,-0.008,-116.60712,0.8854,958,46,,0.569,-0.035
118,House,21945,14,9,PA,200,,,"MEUSER, Dan",M001204,1964.0,,0.492,0.21,-115.85245,0.88299,931,55,,0.46,0.124
118,House,21956,14,14,PA,200,,,"RESCHENTHALER, Guy",R000610,1983.0,,0.44,0.065,-126.81422,0.87553,954,63,,0.557,0.167
118,House,22316,14,17,PA,100,,,"DELUZIO, Chris",D000530,1984.0,,-0.238,-0.147,-99.22151,0.90112,953,36,,-0.233,-0.148
118,House,22342,14,12,PA,100,,,"LEE, Summer",L000602,1987.0,,-0.414,-0.91,-41.25377,0.95794,960,12,,-0.739,-0.674
118,House,21992,92,0,PR,200,,,"GONZÁLEZ-CÓLON, Jenniffer",G000582,1976.0,,0.224,0.445,-74.27274,0.80977,352,38,,0.236,0.505
118,House,21172,5,1,RI,100,,,"CICILLINE, David N.",C001084,1961.0,,-0.389,-0.262,-7.12944,0.96614,207,1,,-0.45,0.016
118,House,22345,5,2,RI,100,,,"MAGAZINER, Seth",M001223,1983.0,,-0.345,0.261,-45.51847,0.94845,860,20,,-0.347,0.264
118,House,22375,5,1,RI,100,,,"AMO, Gabe",A000380,1987.0,,-0.523,0.06,-20.51846,0.94648,373,7,,-0.513,0.052
118,House,20138,48,2,SC,200,,,"WILSON, Addison Graves (Joe)",W000795,1947.0,,0.529,0.164,-125.68992,0.87558,946,58,,0.601,0.372
118,House,21174,48,3,SC,200,,,"DUNCAN, Jeff",D000615,1966.0,,0.697,-0.099,-83.30038,0.9163,953,33,,0.662,-0.178
118,House,21753,48,5,SC,200,,,"NORMAN, Ralph",N000190,1953.0,,0.847,-0.374,-85.08254,0.91329,938,36,,0.805,-0.437
118,House,21974,48,4,SC,200,,,"TIMMONS, William",T000480,1984.0,,0.598,0.058,-84.77985,0.91514,956,34,,0.627,-0.03
118,House,22132,48,1,SC,200,,,"MACE, Nancy",M000194,1977.0,,0.335,-0.285,-264.2674,0.74868,913,145,,0.293,-0.334
118,House,22322,48,7,SC,200,,,"FRY, Russell",F000478,1985.0,,0.528,-0.299,-103.19443,0.89768,956,39,,0.526,-0.286
118,House,39301,48,6,SC,100,,,"CLYBURN, James Enos",C000537,1940.0,,-0.466,0.247,-41.0687,0.95778,952,12,,-0.57,0.208
118,House,21935,37,1,SD,200,,,"JOHNSON, Dustin",J000301,1976.0,,0.462,0.149,-95.00214,0.90493,951,36,,0.502,0.17
118,House,20748,54,9,TN,100,,,"COHEN, Stephen",C001068,1949.0,,-0.392,-0.295,-90.21243,0.90582,912,33,,-0.348,-0.063
118,House,21178,54,3,TN,200,,,"FLEISCHMANN, Chuck",F000459,1962.0,,0.435,0.38,-150.97067,0.8542,958,69,,0.323,0.307
118,House,21179,54,4,TN,200,,,"DESJARLAIS, Scott",D000616,1964.0,,0.58,-0.052,-102.18546,0.89668,937,50,,0.617,0.014
118,House,21731,54,8,TN,200,,,"KUSTOFF, David",K000392,1966.0,,0.54,0.369,-126.51428,0.87395,939,56,,0.583,0.519
118,House,21905,54,2,TN,200,,,"BURCHETT, Timothy",B001309,1964.0,,0.665,-0.406,-112.57086,0.88914,958,44,,0.682,-0.544
118,House,21926,54,7,TN,200,,,"GREEN, Mark",G000590,1964.0,,0.667,0.009,-75.82093,0.91736,879,33,,0.644,-0.016
118,House,21959,54,6,TN,200,,,"ROSE, John",R000612,1965.0,,0.669,0.114,-108.76416,0.8915,947,50,,0.619,0.101
