congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
95,House,14069,52,1,MD,200,0,1,"BAUMAN, Robert Edmund",B000244,1937,,0.533,-0.116,-352.79867,0.748,1214,161,,0.597,0.174
95,House,14278,52,5,MD,100,0,1,"SPELLMAN, Gladys Noon",S000716,1918,1988.0,-0.308,-0.216,-334.32254,0.746,1141,150,,-0.292,-0.245
95,House,14440,52,3,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-301.88684,0.774,1176,128,,-0.419,-0.197
95,House,14452,52,8,MD,200,0,1,"STEERS, Newton Ivan, Jr.",S000844,1917,1993.0,-0.1,-0.728,-412.38033,0.691,1116,172,,-0.103,-0.706
95,House,830,3,2,MA,100,0,1,"BOLAND, Edward Patrick",B000600,1911,2001.0,-0.306,-0.104,-288.80512,0.777,1143,130,,-0.324,-0.06
95,House,1265,3,11,MA,100,0,1,"BURKE, James Anthony",B001092,1910,1983.0,-0.4,0.152,-345.24694,0.734,1114,164,,-0.407,0.319
95,House,2009,3,1,MA,200,0,1,"CONTE, Silvio Ottavio",C000709,1921,1991.0,-0.023,-0.683,-452.59796,0.685,1198,220,,-0.086,-0.556
95,House,7081,3,8,MA,100,0,1,"O'NEILL, Thomas Philip, Jr. (Tip)",O000098,1912,1994.0,-0.402,0.058,,,,,,-0.607,-0.795
95,House,11021,3,10,MA,200,0,1,"HECKLER, Margaret M.",H000440,1931,2018.0,-0.007,-0.682,-419.82826,0.684,1104,190,,0.002,-0.644
95,House,12040,3,6,MA,100,0,1,"HARRINGTON, Michael Joseph",H000230,1936,,-0.477,-0.826,-202.33235,0.802,918,81,,-0.469,-0.683
95,House,13013,3,4,MA,100,0,1,"DRINAN, Robert Frederick",D000499,1920,2007.0,-0.422,-0.71,-313.35338,0.772,1213,134,,-0.367,-0.667
95,House,14039,3,9,MA,100,0,1,"MOAKLEY, John Joseph",M000834,1927,2001.0,-0.418,-0.054,-259.58993,0.8,1162,116,,-0.38,-0.16
95,House,14055,3,12,MA,100,0,1,"STUDDS, Gerry Eastman",S001040,1937,2006.0,-0.444,-0.593,-254.24752,0.811,1212,108,,-0.387,-0.681
95,House,14216,3,3,MA,100,0,1,"EARLY, Joseph Daniel",E000013,1933,2012.0,-0.254,-0.409,-472.76662,0.653,1110,217,,-0.18,-0.612
95,House,14279,3,5,MA,100,0,1,"TSONGAS, Paul Efthemios",T000393,1941,1997.0,-0.383,-0.498,-161.48885,0.832,877,56,,-0.362,-0.47
95,House,14435,3,7,MA,100,0,1,"MARKEY, Edward John",M000133,1946,,-0.515,-0.467,-269.87383,0.79572,1181,121,,-0.398,-0.538
95,House,1087,23,19,MI,200,0,1,"BROOMFIELD, William S.",B000890,1922,2019.0,0.227,-0.309,-403.51808,0.7,1132,173,,0.28,-0.401
95,House,1610,23,10,MI,200,0,1,"CEDERBERG, Elford Albin",C000263,1918,2006.0,0.27,-0.144,-400.2244,0.701,1128,189,,0.17,-0.116
95,House,2594,23,13,MI,100,0,1,"DIGGS, Charles Coles, Jr.",D000344,1922,1998.0,-0.539,-0.088,-181.46905,0.803,825,64,,-0.499,-0.085
95,House,2605,23,16,MI,100,0,1,"DINGELL, John David, Jr.",D000355,1926,2019.0,-0.448,0.313,-432.00157,0.674,1093,192,,-0.467,0.447
95,House,10540,23,14,MI,100,0,1,"NEDZI, Lucien Norbert",N000019,1925,,-0.427,0.002,-376.14758,0.724,1167,176,,-0.367,0.074
95,House,10713,23,1,MI,100,0,1,"CONYERS, John, Jr.",C000714,1929,2019.0,-0.658,-0.512,-277.40763,0.7221,852,115,,-0.581,-0.814
95,House,10727,23,15,MI,100,0,1,"FORD, William David",F000270,1927,2004.0,-0.516,0.098,-222.49752,0.803,1014,85,,-0.495,0.166
95,House,10794,23,9,MI,200,0,1,"VANDER JAGT, Guy Adrian",V000027,1931,2007.0,0.247,-0.226,-356.87729,0.715,1064,172,,0.225,-0.221
95,House,11006,23,3,MI,200,0,1,"BROWN, Garry Eldridge",B000917,1923,1998.0,0.302,-0.477,-530.64044,0.626,1131,247,,0.325,-0.62
95,House,11045,23,11,MI,200,0,1,"RUPPE, Philip Edward",R000512,1926,,0.169,-0.42,-368.25979,0.678,948,174,,0.164,-0.412
95,House,14075,23,8,MI,100,0,1,"TRAXLER, Jerome Bob",T000356,1931,2019.0,-0.33,0.126,-428.51734,0.675,1091,186,,-0.262,-0.019
95,House,14206,23,18,MI,100,0,1,"BLANCHARD, James Johnston",B000538,1942,,-0.352,-0.143,-344.35122,0.75,1196,147,,-0.325,-0.208
95,House,14209,23,17,MI,100,0,1,"BRODHEAD, William McNulty",B000862,1941,,-0.463,-0.427,-281.31615,0.789,1190,106,,-0.466,-0.511
95,House,14210,23,6,MI,100,0,1,"CARR, Milton Robert (Bob)",C000178,1943,,-0.254,-0.342,-455.94197,0.686,1209,216,,-0.266,-0.703
95,House,14407,23,12,MI,100,0,1,"BONIOR, David Edward",B000619,1945,,-0.547,-0.006,-371.18585,0.725,1156,180,,-0.491,-0.535
95,House,14430,23,7,MI,100,0,1,"KILDEE, Dale Edward",K000172,1929,2021.0,-0.385,0.011,-388.67285,0.726,1214,192,,-0.316,-0.504
95,House,14446,23,2,MI,200,0,1,"PURSELL, Carl Duane",P000574,1932,2009.0,0.12,-0.557,-454.87394,0.645,1036,216,,0.14,-0.715
95,House,14450,23,5,MI,200,0,1,"SAWYER, Harold Samuel",S000087,1920,2003.0,0.167,-0.213,-370.25583,0.709,1078,169,,0.163,-0.342
95,House,14453,23,4,MI,200,0,1,"STOCKMAN, David Alan",S000935,1946,,0.401,-0.488,-414.92778,0.678,1068,204,,0.397,-0.502
95,House,7671,33,1,MN,200,0,1,"QUIE, Albert Harold",Q000010,1923,2023.0,0.189,-0.386,-291.42873,0.705,834,129,,0.129,-0.325
95,House,10585,33,5,MN,100,0,1,"FRASER, Donald MacKay",F000350,1924,2019.0,-0.469,-0.466,-183.70485,0.819,919,80,,-0.456,-0.468
95,House,13007,33,7,MN,100,1,1,"BERGLAND, Robert Selmer",B000408,1928,2018.0,-0.38,0.021,,,,,,-0.856,0.517
95,House,13015,33,3,MN,200,0,1,"FRENZEL, William Eldridge",F000380,1928,2014.0,0.353,-0.815,-487.40404,0.65,1130,251,,0.286,-0.647
95,House,14227,33,2,MN,200,0,1,"HAGEDORN, Thomas Michael",H000012,1943,,0.308,-0.055,-312.9652,0.758,1128,133,,0.284,-0.023
95,House,14263,33,6,MN,100,0,1,"NOLAN, Richard Michael",N000127,1943,,-0.372,-0.372,-292.99511,0.75909,1063,132,,-0.493,-0.518
95,House,14265,33,8,MN,100,0,1,"OBERSTAR, James Louis",O000006,1934,2014.0,-0.553,0.304,-321.70997,0.767,1215,134,,-0.509,0.086
95,House,14458,33,4,MN,100,0,1,"VENTO, Bruce Frank",V000087,1940,2000.0,-0.472,-0.376,-260.54313,0.8,1166,117,,-0.445,-0.238
95,House,14466,33,7,MN,200,2,2,"STANGELAND, Arlan Ingehart",S000795,1930,2013.0,0.346,-0.18,-348.82772,0.739,1152,155,,0.306,0.099
95,House,10075,46,1,MS,100,0,1,"WHITTEN, Jamie Lloyd",W000428,1910,1995.0,-0.161,0.987,-352.29994,0.722,1080,158,,-0.157,0.908
95,House,11035,46,3,MS,100,0,1,"MONTGOMERY, Gillespie V. (Sonny)",M000865,1920,2006.0,0.017,1.0,-342.11137,0.741,1141,153,,0.084,0.996
95,House,14005,46,2,MS,100,0,1,"BOWEN, David Reece",B000682,1932,,-0.134,0.709,-339.52884,0.738,1118,147,,-0.09,0.673
95,House,14009,46,4,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,2019.0,0.287,0.051,-292.95335,0.71846,886,117,,0.214,0.199
95,House,14031,46,5,MS,200,0,1,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-337.3728,0.749,1170,135,,0.266,0.474
95,House,835,34,5,MO,100,0,1,"BOLLING, Richard Walker",B000605,1916,1991.0,-0.504,0.171,-203.9871,0.804,936,74,,-0.576,0.294
95,House,10528,34,8,MO,100,0,1,"ICHORD, Richard Howard, II",I000001,1926,1992.0,0.001,0.707,-492.9086,0.646,1127,235,,0.148,0.666
95,House,12004,34,10,MO,100,0,1,"BURLISON, Bill D.",B001113,1931,2019.0,-0.475,0.88,-384.0923,0.723,1185,164,,-0.499,0.551
95,House,12009,34,1,MO,100,0,1,"CLAY, William Lacy, Sr.",C000488,1931,,-0.49,-0.872,-245.85114,0.784,1008,111,,-0.607,-0.213
95,House,14057,34,7,MO,200,0,1,"TAYLOR, Gene",T000075,1928,1998.0,0.328,0.442,-298.59973,0.777,1184,130,,0.368,0.466
95,House,14410,34,6,MO,200,0,1,"COLEMAN, Earl Thomas",C000618,1943,,0.262,-0.265,-390.79119,0.719,1186,167,,0.237,-0.094
95,House,14421,34,3,MO,100,0,1,"GEPHARDT, Richard Andrew",G000132,1941,,-0.416,0.245,-621.99535,0.588,1170,298,,-0.243,0.09
95,House,14451,34,4,MO,100,0,1,"SKELTON, Isaac Newton, IV (Ike)",S000465,1931,2013.0,-0.172,0.724,-480.6527,0.654,1131,224,,-0.187,0.645
95,House,14459,34,9,MO,100,0,1,"VOLKMER, Harold Lee",V000112,1931,2011.0,-0.196,0.329,-816.51552,0.508,1204,368,,-0.146,0.034
95,House,14465,34,2,MO,100,0,1,"YOUNG, Robert Anton, III",Y000051,1923,2007.0,-0.3,0.458,-393.41441,0.715,1171,183,,-0.298,0.457
95,House,14203,64,1,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-365.89516,0.715,1092,165,,-0.225,-0.182
95,House,14437,64,2,MT,200,0,1,"MARLENEE, Ronald Charles",M000139,1935,2020.0,0.393,-0.212,-534.89949,0.617,1106,244,,0.215,-0.14
95,House,13045,35,1,NE,200,0,1,"THONE, Charles",T000234,1924,2018.0,0.192,-0.134,-293.5713,0.743,987,126,,0.209,-0.075
95,House,14276,35,3,NE,200,0,1,"SMITH, Virginia Dodd",S000622,1911,2006.0,0.238,0.033,-308.969,0.764,1145,126,,0.235,-0.003
95,House,14409,35,2,NE,100,0,1,"CAVANAUGH, John Joseph",C000261,1945,,-0.232,-0.33,-492.45384,0.652,1150,238,,-0.204,-0.305
95,House,14272,65,1,NV,100,0,1,"SANTINI, James David",S000058,1937,2015.0,-0.074,0.132,-433.59126,0.667,1069,220,,-0.097,0.091
95,House,10581,4,2,NH,200,0,1,"CLEVELAND, James Colgate",C000512,1920,1995.0,0.218,-0.343,-446.85005,0.676,1140,210,,0.276,-0.406
95,House,14284,4,1,NH,100,0,1,"D'AMOURS, Norman Edward",D000017,1937,,-0.17,-0.19,-482.27954,0.662,1170,225,,-0.146,-0.249
95,House,8010,12,10,NJ,100,0,1,"RODINO, Peter Wallace, Jr.",R000374,1909,2005.0,-0.435,-0.224,-144.51721,0.839,826,59,,-0.486,-0.193
95,House,9322,12,4,NJ,100,0,1,"THOMPSON, Frank, Jr.",T000200,1918,1989.0,-0.511,-0.165,-207.55654,0.83,1112,73,,-0.536,-0.068
95,House,10609,12,11,NJ,100,0,1,"MINISH, Joseph George",M000796,1916,2007.0,-0.299,-0.098,-389.76197,0.713,1150,197,,-0.249,-0.115
95,House,10613,12,15,NJ,100,0,1,"PATTEN, Edward James",P000106,1905,1994.0,-0.424,0.243,-319.86103,0.762,1174,130,,-0.477,0.358
95,House,10739,12,3,NJ,100,0,1,"HOWARD, James John",H000840,1927,1988.0,-0.431,-0.018,-209.58672,0.818,1045,74,,-0.477,0.121
95,House,12042,12,8,NJ,100,0,1,"ROE, Robert A.",R000383,1924,2014.0,-0.326,0.123,-263.54963,0.759,954,125,,-0.302,0.089
95,House,12046,12,6,NJ,200,0,1,"FORSYTHE, Edwin Bell",F000286,1916,1984.0,0.326,-0.945,-570.51339,0.586,1069,273,,0.382,-0.924
95,House,14046,12,12,NJ,200,0,1,"RINALDO, Matthew John",R000262,1931,2008.0,0.023,-0.392,-450.01451,0.685,1188,230,,-0.019,-0.41
95,House,14221,12,5,NJ,200,0,1,"FENWICK, Millicent Hammond",F000078,1910,1992.0,0.134,-0.976,-523.24355,0.647,1203,248,,0.08,-0.997
95,House,14223,12,1,NJ,100,0,1,"FLORIO, James Joseph",F000215,1937,2022.0,-0.318,-0.101,-366.61449,0.71,1071,174,,-0.285,-0.048
95,House,14238,12,2,NJ,100,0,1,"HUGHES, William John",H000930,1932,2019.0,-0.153,-0.204,-541.80184,0.633,1186,267,,-0.094,-0.294
95,House,14254,12,7,NJ,100,0,1,"MAGUIRE, Gene Andrew",M000058,1939,,-0.338,-0.941,-284.52149,0.776,1121,125,,-0.38,-0.925
95,House,14255,12,13,NJ,100,0,1,"MEYNER, Helen Stevenson",M000685,1929,1997.0,-0.411,-0.262,-232.59967,0.816,1146,90,,-0.389,-0.254
95,House,14426,12,9,NJ,200,0,1,"HOLLENBECK, Harold Capistran",H000722,1938,,-0.042,-0.624,-460.67729,0.664,1123,218,,-0.017,-0.515
95,House,14433,12,14,NJ,100,0,1,"LeFANTE, Joseph Anthony",L000561,1928,1997.0,-0.407,0.161,-257.17105,0.775,1011,120,,-0.403,0.153
95,House,12022,66,1,NM,200,0,1,"LUJÁN, Manuel, Jr.",L000506,1928,2019.0,0.272,-0.059,-417.88147,0.67,1045,186,,0.259,-0.048
95,House,13038,66,2,NM,100,0,1,"RUNNELS, Harold Lowell",R000510,1924,1980.0,0.091,0.665,-310.65825,0.724,960,145,,0.15,0.686
95,House,2476,13,9,NY,100,0,1,"DELANEY, James Joseph",D000211,1901,1987.0,-0.303,0.199,-372.55501,0.718,1124,183,,-0.34,0.249
95,House,9017,13,28,NY,100,0,1,"STRATTON, Samuel Studdiford",S000997,1916,1990.0,-0.139,0.208,-561.28873,0.619,1170,274,,-0.165,0.27
95,House,10500,13,7,NY,100,0,1,"ADDABBO, Joseph Patrick",A000052,1925,1986.0,-0.402,-0.084,-251.54608,0.799,1118,96,,-0.438,-0.015
95,House,10545,13,1,NY,100,0,1,"PIKE, Otis Grey",P000348,1921,2014.0,-0.162,-0.125,-656.9477,0.558,1127,307,,-0.102,-0.244
95,House,10551,13,8,NY,100,0,1,"ROSENTHAL, Benjamin Stanley",R000442,1923,1983.0,-0.562,-0.491,-211.63346,0.826,1104,79,,-0.567,-0.268
95,House,10596,13,34,NY,200,0,1,"HORTON, Frank Jefferson",H000797,1919,2004.0,-0.004,-0.359,-414.67298,0.686,1099,198,,-0.022,-0.197
95,House,10611,13,17,NY,100,0,1,"MURPHY, John Michael",M001098,1926,2015.0,-0.406,0.386,-267.1713,0.762,983,114,,-0.433,0.443
95,House,10638,13,5,NY,200,0,1,"WYDLER, John Waldemar",W000780,1924,1987.0,0.277,-0.592,-493.1832,0.634,1081,236,,0.346,-0.578
95,House,10705,13,22,NY,100,0,1,"BINGHAM, Jonathan Brewster",B000472,1914,1986.0,-0.509,-0.488,-240.52571,0.816,1184,104,,-0.541,-0.295
95,House,10712,13,35,NY,200,0,1,"CONABLE, Barber Benjamin, Jr.",C000666,1922,2003.0,0.371,-0.658,-522.59365,0.632,1138,259,,0.368,-0.732
95,House,10733,13,32,NY,100,0,1,"HANLEY, James Michael",H000158,1920,2003.0,-0.306,0.147,-331.62647,0.753,1171,160,,-0.273,0.137
95,House,10749,13,30,NY,200,0,1,"McEWEN, Robert Cameron",M000433,1920,1997.0,0.234,-0.052,-396.06596,0.693,1078,186,,0.205,-0.096
95,House,10760,13,24,NY,100,0,1,"OTTINGER, Richard Lawrence",O000134,1929,,-0.391,-0.771,-294.74968,0.784,1209,113,,-0.397,-0.806
95,House,10768,13,11,NY,100,0,1,"SCHEUER, James Haas",S000124,1920,2005.0,-0.478,-0.349,-268.10461,0.788,1128,118,,-0.459,-0.316
95,House,10784,13,6,NY,100,0,1,"WOLFF, Lester Lionel",W000680,1919,2021.0,-0.264,-0.293,-380.42204,0.703,1078,173,,-0.25,-0.192
95,House,12003,13,10,NY,100,0,1,"BIAGGI, Mario",B000432,1917,2015.0,-0.339,0.197,-366.82017,0.709,1067,187,,-0.289,0.083
95,House,12008,13,12,NY,100,0,1,"CHISHOLM, Shirley Anita",C000371,1924,2005.0,-0.605,-0.319,-185.56937,0.843,1085,68,,-0.572,-0.286
95,House,12013,13,25,NY,200,0,1,"FISH, Hamilton, Jr.",F000141,1926,1996.0,0.07,-0.423,-413.26473,0.692,1123,183,,0.116,-0.498
95,House,12019,13,18,NY,100,0,1,"KOCH, Edward Irving",K000302,1924,2013.0,-0.464,-0.657,-49.95012,0.844,295,20,,-0.449,-0.647
95,House,13004,13,21,NY,100,0,1,"BADILLO, Herman",B000025,1929,2014.0,-0.599,-0.617,-65.39558,0.85,403,21,,-0.52,-0.718
95,House,13020,13,38,NY,200,0,1,"KEMP, Jack French",K000086,1935,2009.0,0.3,-0.133,-352.25551,0.723,1085,152,,0.334,-0.152
95,House,13021,13,4,NY,200,0,1,"LENT, Norman Frederick",L000243,1931,2012.0,0.183,-0.24,-407.61169,0.699,1138,192,,0.227,-0.363
95,House,13035,13,19,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-226.45292,0.818,1129,93,,-0.586,-0.283
95,House,14015,13,26,NY,200,0,1,"GILMAN, Benjamin Arthur",G000212,1922,2016.0,0.043,-0.425,-493.40012,0.662,1198,235,,0.003,-0.383
95,House,14022,13,16,NY,100,0,1,"HOLTZMAN, Elizabeth",H000752,1941,,-0.493,-0.87,-300.39557,0.78,1207,121,,-0.46,-0.888
95,House,14038,13,31,NY,200,0,1,"MITCHELL, Donald Jerome",M000808,1923,2003.0,0.097,-0.163,-400.82135,0.708,1163,182,,0.068,-0.086
95,House,14061,13,33,NY,200,0,1,"WALSH, William Francis",W000107,1912,2011.0,0.068,-0.092,-409.7083,0.695,1128,168,,0.079,0.01
95,House,14200,13,3,NY,100,0,1,"AMBRO, Jerome Anthony, Jr.",A000170,1928,1993.0,-0.19,-0.098,-447.65125,0.671,1124,222,,-0.174,-0.071
95,House,14214,13,2,NY,100,0,1,"DOWNEY, Thomas Joseph",D000471,1949,,-0.384,-0.341,-269.05935,0.793,1160,116,,-0.353,-0.378
95,House,14248,13,36,NY,100,0,1,"LaFALCE, John Joseph",L000556,1939,,-0.357,0.112,-491.13641,0.652,1148,229,,-0.226,-0.174
95,House,14253,13,27,NY,100,0,1,"McHUGH, Matthew Francis",M000473,1938,,-0.353,-0.227,-331.63936,0.751,1157,138,,-0.306,-0.351
95,House,14264,13,37,NY,100,0,1,"NOWAK, Henry James",N000163,1935,,-0.332,-0.123,-325.16962,0.761,1189,148,,-0.301,-0.173
95,House,14267,13,29,NY,100,0,1,"PATTISON, Edward Worthington",P000134,1932,1990.0,-0.323,-0.4,-342.0118,0.74,1135,144,,-0.325,-0.452
95,House,14269,13,14,NY,100,0,1,"RICHMOND, Frederick William",R000232,1923,2019.0,-0.564,-0.556,-172.05014,0.854,1089,67,,-0.583,-0.531
95,House,14277,13,13,NY,100,0,1,"SOLARZ, Stephen Joshua",S000673,1940,2010.0,-0.429,-0.258,-230.9964,0.821,1171,90,,-0.483,-0.28
95,House,14283,13,15,NY,100,0,1,"ZEFERETTI, Leo C.",Z000002,1927,2018.0,-0.305,0.285,-379.70627,0.702,1075,190,,-0.259,0.32
95,House,14289,13,39,NY,100,0,1,"LUNDINE, Stanley Nelson",L000516,1939,,-0.31,-0.273,-341.90896,0.74,1133,127,,-0.325,-0.257
95,House,14408,13,23,NY,200,0,1,"CAPUTO, Bruce Faulkner",C000137,1943,,0.152,-0.701,-488.69997,0.611,993,242,,0.165,-0.756
95,House,14463,13,20,NY,100,0,1,"WEISS, Theodore S.",W000258,1927,1992.0,-0.564,-0.71,-262.63485,0.803,1196,110,,-0.529,-0.765
95,House,14470,13,21,NY,100,2,2,"GARCIA, Robert",G000047,1933,2017.0,-0.559,-0.349,-94.2552,0.836,525,33,,-0.58,-0.368
95,House,14471,13,18,NY,200,2,2,"GREEN, Sedgwick William (Bill)",G000417,1929,2002.0,-0.044,-0.733,-196.4742,0.718,592,84,,-0.112,-0.739
95,House,3321,47,2,NC,100,0,1,"FOUNTAIN, Lawrence H.",F000319,1913,2002.0,-0.041,0.73,-407.35734,0.71,1189,185,,-0.013,0.51
95,House,10574,47,10,NC,200,0,1,"BROYHILL, James Thomas",B000966,1927,2023.0,0.269,0.021,-429.95979,0.689,1153,183,,0.296,-0.092
95,House,10788,47,1,NC,100,0,1,"JONES, Walter Beaman, Sr.",J000256,1913,1992.0,-0.259,0.941,-379.37065,0.711,1114,164,,-0.206,0.808
95,House,12027,47,6,NC,100,0,1,"PREYER, Lunsford Richardson",P000520,1919,2001.0,-0.27,0.33,-374.92792,0.727,1177,163,,-0.322,0.319
95,House,14001,47,4,NC,100,0,1,"ANDREWS, Ike Franklin",A000207,1925,2010.0,-0.178,0.481,-437.82635,0.672,1101,216,,-0.145,0.431
95,House,14035,47,9,NC,200,0,1,"MARTIN, James Grubbs",M000183,1935,,0.347,-0.168,-408.8152,0.704,1163,183,,0.322,-0.191
95,House,14048,47,7,NC,100,0,1,"ROSE, Charles Grandison, III",R000436,1939,2012.0,-0.319,0.573,-355.78441,0.715,1059,156,,-0.35,0.534
95,House,14233,47,8,NC,100,0,1,"HEFNER, Willie Gathrel (Bill)",H000448,1930,2009.0,-0.264,0.609,-453.41663,0.677,1164,230,,-0.142,0.406
95,House,14262,47,5,NC,100,0,1,"NEAL, Stephen Lybrook",N000016,1934,,-0.145,0.112,-516.39695,0.639,1152,251,,-0.07,0.029
95,House,14424,47,11,NC,100,0,1,"GUDGER, Vonno Lamar, Jr.",G000515,1919,2004.0,-0.154,0.474,-432.02063,0.685,1144,205,,-0.126,0.429
95,House,14464,47,3,NC,100,0,1,"WHITLEY, Charles Orville",W000419,1927,2002.0,-0.175,0.73,-412.33671,0.692,1120,195,,-0.108,0.616
95,House,10569,36,1,ND,200,0,1,"ANDREWS, Mark",A000208,1926,2020.0,0.087,-0.024,-406.03589,0.704,1157,193,,0.106,0.069
95,House,267,24,9,OH,100,0,1,"ASHLEY, Thomas William Ludlow",A000222,1923,2010.0,-0.35,-0.049,-330.31421,0.741,1103,149,,-0.382,0.1
95,House,2533,24,12,OH,200,0,1,"DEVINE, Samuel Leeper",D000279,1915,1997.0,0.502,0.074,-317.44082,0.764,1177,123,,0.476,0.092
95,House,5495,24,5,OH,200,0,1,"LATTA, Delbert Leroy",L000116,1920,2016.0,0.391,-0.084,-384.7393,0.717,1155,164,,0.426,0.052
95,House,9623,24,22,OH,100,0,1,"VANIK, Charles Albert",V000047,1913,2007.0,-0.366,-0.374,-286.49165,0.778,1139,133,,-0.351,-0.425
95,House,10502,24,17,OH,200,0,1,"ASHBROOK, John Milan",A000221,1928,1982.0,0.612,0.239,-275.6589,0.776,1089,126,,0.599,0.289
95,House,10525,24,6,OH,200,0,1,"HARSHA, William Howard",H000281,1921,2010.0,0.188,0.122,-428.57112,0.685,1134,189,,0.148,0.239
95,House,10773,24,11,OH,200,0,1,"STANTON, John William",S000804,1924,2002.0,0.135,-0.31,-425.37495,0.699,1190,201,,0.124,-0.267
95,House,10786,24,7,OH,200,0,1,"BROWN, Clarence J., Jr.",B000910,1927,2022.0,0.3,-0.284,-369.07674,0.711,1084,158,,0.336,-0.244
95,House,11034,24,10,OH,200,0,1,"MILLER, Clarence E.",M000718,1917,2011.0,0.416,-0.304,-503.41072,0.661,1215,219,,0.43,-0.244
95,House,11054,24,3,OH,200,0,1,"WHALEN, Charles William, Jr.",W000317,1920,2011.0,-0.139,-0.714,-308.23819,0.73,980,143,,-0.285,-0.489
95,House,11058,24,15,OH,200,0,1,"WYLIE, Chalmers Pangburn",W000781,1920,1998.0,0.23,-0.13,-488.2073,0.66,1175,231,,0.21,-0.447
95,House,12030,24,21,OH,100,0,1,"STOKES, Louis",S000948,1925,2015.0,-0.578,-0.312,-184.89158,0.845,1097,71,,-0.624,-0.258
95,House,12044,24,19,OH,100,0,1,"CARNEY, Charles Joseph",C000164,1913,1987.0,-0.479,0.292,-282.96256,0.771,1088,132,,-0.437,0.336
95,House,13040,24,14,OH,100,0,1,"SEIBERLING, John Frederick",S000230,1918,2008.0,-0.496,-0.457,-250.5762,0.808,1178,112,,-0.497,-0.496
95,House,14018,24,4,OH,200,0,1,"GUYER, Tennyson",G000537,1913,1981.0,0.217,-0.059,-305.34217,0.762,1123,121,,0.222,0.013
95,House,14045,24,16,OH,200,0,1,"REGULA, Ralph Straus",R000141,1924,2017.0,0.221,-0.223,-371.46913,0.737,1217,150,,0.172,-0.213
95,House,14070,24,2,OH,100,0,1,"LUKEN, Thomas Andrew",L000508,1925,2018.0,-0.163,-0.077,-539.55649,0.619,1125,264,,-0.086,-0.091
95,House,14225,24,1,OH,200,0,1,"GRADISON, Willis David, Jr.",G000349,1928,,0.233,-0.338,-461.68065,0.676,1181,207,,0.275,-0.492
95,House,14245,24,8,OH,200,0,1,"KINDNESS, Thomas Norman",K000190,1929,2004.0,0.419,-0.051,-388.25248,0.718,1171,167,,0.408,0.01
95,House,14260,24,23,OH,100,0,1,"MOTTL, Ronald Milton",M001044,1934,,0.021,-0.29,-929.35826,0.446,1151,431,,0.133,-0.443
95,House,14402,24,18,OH,100,0,1,"APPLEGATE, Douglas Earl",A000214,1928,2021.0,-0.106,0.166,-455.12875,0.666,1121,233,,-0.228,0.372
95,House,14443,24,20,OH,100,0,1,"OAKAR, Mary Rose",O000001,1940,,-0.4,0.07,-445.86631,0.664,1088,215,,-0.314,-0.068
95,House,14445,24,13,OH,100,0,1,"PEASE, Donald James",P000170,1931,2002.0,-0.308,-0.329,-416.12933,0.705,1192,167,,-0.304,-0.331
95,House,8866,53,4,OK,100,0,1,"STEED, Thomas Jefferson",S000829,1904,1983.0,-0.279,0.776,-399.05786,0.702,1130,187,,-0.358,0.891
95,House,14026,53,1,OK,100,0,1,"JONES, James Robert",J000232,1939,,-0.095,0.444,-616.2116,0.592,1176,295,,-0.079,0.728
95,House,14219,53,6,OK,100,0,1,"ENGLISH, Glenn Lee, Jr.",E000184,1940,,-0.027,0.603,-423.9498,0.699,1184,193,,0.029,0.662
95,House,14270,53,2,OK,100,0,1,"RISENHOOVER, Theodore Marshall",R000268,1934,2006.0,-0.214,0.826,-452.38241,0.649,1048,217,,-0.159,0.771
95,House,14415,53,5,OK,200,0,1,"EDWARDS, Marvin Henry (Mickey)",E000077,1937,,0.394,-0.05,-396.49015,0.707,1142,165,,0.414,0.219
95,House,14462,53,3,OK,100,0,1,"WATKINS, Wesley Wade",W000194,1938,,-0.126,0.741,-410.1769,0.7,1148,195,,-0.019,0.839
95,House,9551,72,2,OR,100,0,1,"ULLMAN, Albert Conrad",U000004,1914,1986.0,-0.367,0.405,-309.3,0.755,1099,125,,-0.425,0.458
95,House,10582,72,3,OR,100,0,1,"DUNCAN, Robert Blackford",D000537,1920,2011.0,-0.341,0.409,-476.28763,0.64,1067,216,,-0.411,0.625
95,House,14201,72,1,OR,100,0,1,"AuCOIN, Les",A000337,1942,,-0.231,-0.418,-550.02906,0.605,1094,233,,-0.149,-0.431
95,House,14281,72,4,OR,100,0,1,"WEAVER, James Howard",W000227,1927,2020.0,-0.311,-0.578,-428.43459,0.673,1080,184,,-0.384,-0.424
95,House,2513,14,21,PA,100,0,1,"DENT, John Herman",D000255,1908,1988.0,-0.384,0.445,-252.14338,0.647,579,125,,-0.356,0.676
