congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
82,House,7682,23,14,MI,100,0,1,"RABAUT, Louis Charles",R000001,1886,1961,-0.355,-0.202,-16.78745,0.888,141,6,,-0.521,0.287
82,House,8392,23,3,MI,200,0,1,"SHAFER, Paul Werntz",S000277,1893,1954,0.487,-0.05,-20.9832,0.872,153,9,,0.568,0.191
82,House,9338,23,9,MI,200,0,1,"THOMPSON, Ruth",T000216,1887,1970,0.474,-0.095,-32.93463,0.807,154,12,,0.469,-0.325
82,House,10303,23,7,MI,200,0,1,"WOLCOTT, Jesse Paine",W000668,1893,1969,0.324,-0.306,-34.12911,0.785,141,11,,0.3,-0.028
82,House,10348,23,10,MI,200,0,1,"WOODRUFF, Roy Orchard",W000718,1876,1953,0.348,0.354,-31.54672,0.762,116,12,,0.603,-0.307
82,House,158,33,7,MN,200,0,1,"ANDERSEN, Herman Carl",A000179,1897,1978,0.294,0.107,-69.62073,0.645,159,35,,0.281,-0.131
82,House,188,33,1,MN,200,0,1,"ANDRESEN, August Herman",A000239,1890,1958,0.318,0.143,-34.40078,0.801,155,16,,0.402,-0.063
82,House,789,33,8,MN,100,0,1,"BLATNIK, John Anton",B000550,1911,1991,-0.48,0.127,-23.68287,0.841,137,9,,-0.515,-0.084
82,House,3902,33,9,MN,200,0,1,"HAGEN, Harold Christian",H000014,1901,1957,0.099,-0.031,-86.63377,0.559,149,45,,0.109,0.163
82,House,5083,33,5,MN,200,0,1,"JUDD, Walter Henry",J000278,1898,1994,0.1,-0.438,-52.86943,0.678,136,26,,0.082,-0.235
82,House,5998,33,6,MN,100,0,1,"MARSHALL, Fred",M000152,1906,1985,-0.204,0.276,-79.27128,0.592,151,34,,-0.292,0.459
82,House,6134,33,4,MN,100,0,1,"McCARTHY, Eugene Joseph",M000311,1916,2005,-0.433,0.035,-26.6142,0.828,141,9,,-0.52,0.382
82,House,7044,33,2,MN,200,0,1,"O'HARA, Joseph Patrick",O000056,1895,1975,0.387,0.221,-43.99685,0.732,141,19,,0.526,-0.327
82,House,10092,33,3,MN,100,0,1,"WIER, Roy William",W000446,1888,1963,-0.98,0.192,-19.89481,0.874,148,9,,-0.814,0.208
82,House,13,46,4,MS,100,0,1,"ABERNETHY, Thomas Gerstle",A000016,1903,1998,0.052,0.999,-40.46224,0.744,137,20,,0.127,0.992
82,House,1952,46,6,MS,100,0,1,"COLMER, William Meyers",C000645,1890,1980,0.052,0.999,-51.39801,0.715,153,23,,0.022,0.886
82,House,7731,46,1,MS,100,0,1,"RANKIN, John Elliott",R000056,1882,1960,0.006,1.0,-128.65868,0.441,157,63,,0.072,0.658
82,House,8616,46,3,MS,100,0,1,"SMITH, Frank Ellis",S000533,1918,1997,-0.211,0.97,-87.62002,0.566,154,40,,-0.103,0.995
82,House,10075,46,2,MS,100,0,1,"WHITTEN, Jamie Lloyd",W000428,1910,1995,-0.161,0.987,-88.01021,0.558,151,45,,-0.039,0.999
82,House,10162,46,7,MS,100,0,1,"WILLIAMS, John Bell",W000517,1918,1983,0.127,0.992,-39.05191,0.761,143,17,,0.173,0.727
82,House,10279,46,5,MS,100,0,1,"WINSTEAD, William Arthur",W000641,1904,1995,0.049,0.999,-61.36507,0.673,155,26,,0.043,0.999
82,House,235,34,6,MO,200,0,1,"ARMSTRONG, Orland Kay",A000218,1893,1987,0.255,-0.005,-34.36162,0.756,123,17,,0.263,-0.056
82,House,377,34,11,MO,200,2,2,"BAKEWELL, Claude Ignatius",B000080,1912,1987,0.037,-0.826,-41.06069,0.734,133,21,,0.062,-0.998
82,House,835,34,5,MO,100,0,1,"BOLLING, Richard Walker",B000605,1916,1991,-0.504,0.171,-8.60054,0.943,147,2,,-0.578,0.192
82,House,1479,34,9,MO,100,0,1,"CANNON, Clarence Andrew",C000117,1879,1964,-0.175,0.503,-66.24724,0.643,150,29,,-0.401,0.894
82,House,1517,34,8,MO,100,0,1,"CARNAHAN, Albert Sidney Johnson",C000162,1897,1968,-0.4,0.107,-10.2765,0.92,124,3,,-0.444,-0.148
82,House,2275,34,12,MO,200,0,1,"CURTIS, Thomas Bradford",C001014,1911,1993,0.515,-0.69,-65.75303,0.647,151,33,,0.405,-0.914
82,House,4822,34,4,MO,100,0,1,"IRVING, Theodore Leonard",I000037,1898,1962,-0.325,-0.31,-22.96439,0.818,114,8,,-0.331,-0.244
82,House,5056,34,10,MO,100,0,1,"JONES, Paul Caruthers",J000246,1901,1981,-0.128,0.861,-65.60922,0.619,137,28,,-0.225,0.835
82,House,5097,34,13,MO,100,0,1,"KARSTEN, Frank Melvin",K000013,1913,1992,-0.489,0.018,-16.1736,0.903,159,6,,-0.452,0.099
82,House,5905,34,1,MO,100,0,1,"MAGEE, Clare",M000045,1899,1969,-0.425,0.623,-31.46149,0.786,131,13,,-0.455,0.572
82,House,6765,34,2,MO,100,0,1,"MOULDER, Morgan Moore",M001045,1904,1976,-0.276,0.502,-37.18921,0.741,124,19,,-0.307,0.394
82,House,8484,34,7,MO,200,0,1,"SHORT, Dewey Jackson",S000377,1898,1979,0.455,0.215,-24.92462,0.83,134,14,,0.385,0.198
82,House,9071,34,11,MO,100,1,1,"SULLIVAN, John Berchmans",S001056,1897,1951,-0.393,-0.078,,,,,,-0.811,-0.095
82,House,9927,34,3,MO,100,0,1,"WELCH, Philip James",W000264,1895,1963,-0.363,0.097,-12.58842,0.891,109,5,,-0.442,-0.025
82,House,2538,64,2,MT,200,0,1,"D'EWART, Wesley Abner",D000281,1889,1973,0.297,0.008,-31.85752,0.791,136,11,,0.273,0.097
82,House,5967,64,1,MT,100,0,1,"MANSFIELD, Michael Joseph (Mike)",M000113,1903,2001,-0.439,0.43,-36.82155,0.778,147,14,,-0.309,0.159
82,House,1218,35,2,NE,200,0,1,"BUFFETT, Howard Homan",B001039,1903,1964,0.686,-0.159,-12.08494,0.916,137,3,,0.716,-0.132
82,House,2267,35,1,NE,200,0,1,"CURTIS, Carl Thomas",C001006,1905,2000,0.492,-0.004,-30.20405,0.814,147,13,,0.436,0.071
82,House,4134,35,3,NE,200,2,2,"HARRISON, Robert Dinsmore",H000275,1897,1977,0.432,0.007,-14.80375,0.756,53,8,,0.515,0.202
82,House,6474,35,4,NE,200,0,1,"MILLER, Arthur Lewis",M000715,1892,1967,0.389,0.091,-27.71911,0.833,152,10,,0.457,0.195
82,House,8879,35,3,NE,200,1,1,"STEFAN, Karl",S000845,1884,1951,0.208,0.069,-22.56897,0.754,80,13,,0.37,0.084
82,House,433,65,1,NV,100,0,1,"BARING, Walter Stephan, Jr.",B000141,1911,1975,-0.056,0.534,-101.38053,0.458,130,52,,-0.198,-0.027
82,House,2087,4,2,NH,200,0,1,"COTTON, Norris H.",C000802,1900,1989,0.395,-0.318,-81.08228,0.587,152,35,,0.204,-0.272
82,House,6437,4,1,NH,200,0,1,"MERROW, Chester Earl",M000664,1906,1974,0.06,-0.277,-49.04967,0.701,138,21,,0.117,-0.274
82,House,46,12,11,NJ,100,0,1,"ADDONIZIO, Hugh Joseph",A000054,1914,1981,-0.413,-0.291,-11.88086,0.923,149,3,,-0.445,-0.383
82,House,291,12,3,NJ,200,0,1,"AUCHINCLOSS, James Coats",A000227,1885,1976,0.195,-0.475,-45.45315,0.746,155,18,,0.16,-0.466
82,House,1476,12,8,NJ,200,0,1,"CANFIELD, Gordon",C000113,1898,1972,-0.002,-0.983,-44.47816,0.742,149,16,,-0.024,-0.877
82,House,1569,12,6,NJ,200,0,1,"CASE, Clifford Philip",C000220,1904,1982,-0.108,-0.994,-39.92433,0.73,127,21,,-0.049,-0.84
82,House,2827,12,5,NJ,200,0,1,"EATON, Charles Aubrey",E000023,1868,1953,0.264,-0.327,-29.75567,0.782,121,11,,0.217,-0.27
82,House,4031,12,2,NJ,200,0,1,"HAND, Thomas Millet",H000154,1902,1956,0.205,-0.676,-59.16692,0.653,139,32,,0.224,-0.765
82,House,4142,12,14,NJ,100,0,1,"HART, Edward Joseph",H000284,1893,1961,-0.314,-0.22,-16.19629,0.885,133,7,,-0.483,0.198
82,House,4644,12,4,NJ,100,0,1,"HOWELL, Charles Robert",H000858,1904,1973,-0.368,-0.192,-17.23626,0.884,140,7,,-0.398,-0.137
82,House,5109,12,12,NJ,200,0,1,"KEAN, Robert Winthrop",K000029,1893,1980,0.184,-0.873,-57.03345,0.673,144,26,,0.145,-0.989
82,House,7101,12,9,NJ,200,0,1,"OSMERS, Frank Charles, Jr.",O000120,1907,1977,0.156,-0.693,-21.3889,0.678,55,12,,0.249,-0.968
82,House,8010,12,10,NJ,100,0,1,"RODINO, Peter Wallace, Jr.",R000374,1909,2005,-0.435,-0.224,-10.18163,0.935,152,3,,-0.454,-0.362
82,House,8506,12,13,NJ,100,0,1,"SIEMINSKI, Alfred Dennis",S000405,1911,1990,-0.389,0.007,-11.76852,0.922,145,4,,-0.486,0.131
82,House,9427,12,9,NJ,200,1,1,"TOWE, Harry Lancaster",T000320,1898,1991,0.241,-0.342,-19.50126,0.757,70,7,,0.248,-0.186
82,House,10091,12,7,NJ,200,0,1,"WIDNALL, William Beck",W000445,1906,1983,0.125,-0.45,-43.7534,0.723,135,24,,0.115,-0.496
82,House,10314,12,1,NJ,200,0,1,"WOLVERTON, Charles Anderson",W000683,1880,1969,0.035,-0.616,-39.09591,0.769,149,14,,0.095,-0.824
82,House,2490,66,98,NM,100,0,1,"DEMPSEY, John Joseph",D000228,1879,1958,-0.134,0.372,-61.3597,0.589,116,33,,-0.094,0.254
82,House,3114,66,98,NM,100,0,1,"FERNÁNDEZ, Antonio M.",F000085,1902,1956,-0.153,0.423,-82.71695,0.574,149,39,,-0.113,0.646
82,House,205,13,8,NY,100,0,1,"ANFUSO, Victor L'Episcopo",A000255,1905,1966,-0.536,0.045,-11.13456,0.913,123,4,,-0.446,-0.214
82,House,1205,13,25,NY,100,0,1,"BUCKLEY, Charles Anthony",B001024,1890,1967,-0.492,-0.017,-10.17373,0.912,111,4,,-0.528,-0.317
82,House,1340,13,44,NY,200,0,1,"BUTLER, John Cornelius",B001179,1887,1953,0.348,-0.828,-54.33373,0.684,143,27,,0.287,-0.357
82,House,1369,13,32,NY,100,1,1,"BYRNE, William Thomas",B001214,1876,1952,-0.443,-0.039,-3.26468,0.961,82,0,,-0.587,-0.133
82,House,1611,13,15,NY,100,0,1,"CELLER, Emanuel",C000264,1888,1981,-0.457,-0.237,-9.67734,0.931,135,3,,-0.688,-0.119
82,House,1829,13,4,NY,100,0,1,"CLEMENTE, Louis Gary",C000504,1908,1968,-0.357,-0.22,-16.10302,0.889,137,6,,-0.394,-0.139
82,House,1931,13,39,NY,200,0,1,"COLE, William Sterling",C000617,1904,1987,0.298,-0.091,-52.30735,0.622,110,26,,0.163,0.05
82,House,2089,13,17,NY,200,0,1,"COUDERT, Frederic René, Jr.",C000804,1898,1972,0.225,-0.704,-50.98249,0.68,132,24,,0.16,-0.743
82,House,2476,13,6,NY,100,0,1,"DELANEY, James Joseph",D000211,1901,1987,-0.303,0.199,-17.65271,0.871,128,5,,-0.425,-0.043
82,House,2646,13,24,NY,100,0,1,"DOLLINGER, Isidore",D000402,1903,2000,-0.593,-0.216,-9.00282,0.933,129,5,,-0.74,-0.67
82,House,2662,13,18,NY,100,0,1,"DONOVAN, James George",D000421,1898,1987,-0.102,-0.114,-56.16868,0.647,129,27,,-0.089,-0.348
82,House,3149,13,23,NY,100,0,1,"FINE, Sidney Asher",F000126,1903,1982,-0.702,-0.153,-6.67752,0.95,129,3,,-0.774,-0.573
82,House,3446,13,28,NY,200,0,1,"GAMBLE, Ralph Abernethy",G000031,1885,1959,0.242,-0.334,-33.27712,0.779,133,15,,0.247,-0.519
82,House,3802,13,1,NY,100,0,1,"GREENWOOD, Ernest",G000438,1884,1955,-0.17,0.001,-52.61,0.703,149,22,,-0.17,0.017
82,House,3888,13,27,NY,200,0,1,"GWINN, Ralph Waldo",G000541,1884,1962,0.466,-0.259,-27.76469,0.815,136,10,,0.418,-0.411
82,House,3937,13,37,NY,200,0,1,"HALL, Edwin Arthur",H000050,1909,2004,0.209,-0.585,-43.25784,0.675,110,20,,0.189,-0.765
82,House,3946,13,2,NY,200,0,1,"HALL, Leonard Wood",H000060,1900,1979,0.222,-0.287,-33.15579,0.788,139,12,,0.25,-0.373
82,House,4279,13,11,NY,100,0,1,"HEFFERNAN, James Joseph",H000443,1888,1967,-0.454,-0.21,-16.11167,0.873,119,8,,-0.539,-0.132
82,House,4290,13,7,NY,100,0,1,"HELLER, Louis Benjamin",H000460,1905,1993,-0.508,-0.148,-7.80561,0.943,133,3,,-0.741,-0.239
82,House,4898,13,21,NY,200,0,1,"JAVITS, Jacob Koppel",J000064,1904,1986,-0.124,-0.992,-45.28189,0.722,139,25,,-0.27,-0.963
82,House,5110,13,31,NY,200,0,1,"KEARNEY, Bernard William (Pat)",K000030,1889,1976,0.207,-0.518,-37.53492,0.746,128,19,,0.231,-0.668
82,House,5116,13,40,NY,200,0,1,"KEATING, Kenneth Barnard",K000036,1900,1975,0.131,-0.991,-57.04255,0.699,159,30,,0.197,-0.98
82,House,5148,13,10,NY,100,0,1,"KELLY, Edna Flannery",K000070,1906,1997,-0.357,-0.022,-14.8512,0.899,139,6,,-0.655,-0.56
82,House,5199,13,9,NY,100,0,1,"KEOGH, Eugene James",K000130,1907,1989,-0.437,0.027,-17.45265,0.873,128,5,,-0.442,-0.006
82,House,5235,13,34,NY,200,0,1,"KILBURN, Clarence Evans",K000170,1893,1975,0.335,0.091,-44.54336,0.708,129,26,,0.249,-0.026
82,House,5317,13,19,NY,100,0,1,"KLEIN, Arthur George",K000261,1904,1968,-0.692,-0.295,-6.52586,0.952,132,3,,-0.679,-0.679
82,House,5488,13,3,NY,200,0,1,"LATHAM, Henry Jepson",L000108,1908,2002,0.246,-0.556,-35.42448,0.752,124,17,,0.236,-0.705
82,House,6259,13,26,NY,100,0,1,"McGRATH, Christopher Columbus",M000455,1902,1986,-0.387,-0.239,-28.89467,0.807,135,10,,-0.328,-0.334
82,House,6516,13,42,NY,200,0,1,"MILLER, William Edward",M000762,1914,1983,0.263,-0.406,-38.60939,0.762,142,17,,0.209,-0.493
82,House,6792,13,14,NY,100,0,1,"MULTER, Abraham Jacob",M001074,1900,1986,-0.558,-0.021,-14.25424,0.909,150,6,,-0.734,-0.016
82,House,6809,13,16,NY,100,0,1,"MURPHY, James Joseph",M001094,1898,1962,-0.389,-0.07,-9.36071,0.921,114,2,,-0.412,-0.404
82,House,7003,13,32,NY,100,2,2,"O'BRIEN, Leo William",O000015,1900,1982,-0.272,-0.05,-4.56401,0.854,29,2,,-0.349,-0.607
82,House,7102,13,41,NY,200,0,1,"OSTERTAG, Harold Charles",O000121,1896,1985,0.236,-0.548,-40.60676,0.76,148,15,,0.211,-0.513
82,House,7114,13,13,NY,100,0,1,"O'TOOLE, Donald Lawrence",O000133,1902,1964,-0.44,-0.271,-17.56122,0.884,142,7,,-0.685,-0.294
82,House,7568,13,22,NY,100,0,1,"POWELL, Adam Clayton, Jr.",P000477,1908,1972,-0.833,-0.544,-22.69089,0.75,79,7,,-1.0,-0.006
82,House,7680,13,5,NY,100,1,1,"QUINN, Thomas Vincent",Q000021,1903,1982,-0.317,-0.366,-8.59599,0.898,80,3,,-0.334,-0.463
82,House,7687,13,43,NY,200,0,1,"RADWAN, Edmund Patrick",R000008,1911,1959,0.148,-0.516,-50.84034,0.694,139,21,,0.234,-0.943
82,House,7781,13,45,NY,200,0,1,"REED, Daniel Alden",R000113,1875,1959,0.547,-0.021,-38.59623,0.773,150,17,,0.67,-0.576
82,House,7901,13,36,NY,200,0,1,"RIEHLMAN, Roy Walter",R000250,1899,1978,0.197,-0.569,-42.7633,0.743,144,14,,0.185,-0.649
82,House,8049,13,12,NY,100,0,1,"ROONEY, John James",R000424,1903,1975,-0.384,0.161,-25.17752,0.846,151,8,,-0.593,-0.321
82,House,8050,13,20,NY,100,0,1,"ROOSEVELT, Franklin Delano, Jr.",R000425,1914,1988,-0.619,-0.188,-6.28145,0.95,122,4,,-0.72,-0.685
82,House,8075,13,5,NY,200,2,2,"ROSS, Robert Tripp",R000453,1903,1981,0.228,-0.806,-21.94838,0.676,56,12,,0.18,-0.571
82,House,8177,13,29,NY,200,0,1,"ST. GEORGE, Katharine Price Collier",S000764,1894,1983,0.384,-0.514,-33.60055,0.793,145,12,,0.381,-0.326
82,House,9144,13,38,NY,200,0,1,"TABER, John",T000001,1880,1965,0.558,-0.04,-23.02463,0.856,148,10,,0.546,-0.001
82,House,9203,13,33,NY,200,0,1,"TAYLOR, Dean Park",T000070,1902,1977,0.206,-0.53,-49.19088,0.677,126,23,,0.154,-0.988
82,House,9978,13,30,NY,200,0,1,"WHARTON, James Ernest",W000323,1899,1990,0.377,-0.183,-34.05365,0.781,138,14,,0.487,-0.417
82,House,10191,13,35,NY,200,0,1,"WILLIAMS, William Robert",W000549,1884,1972,0.357,-0.39,-53.53027,0.713,158,25,,0.295,-0.429
82,House,431,47,3,NC,100,0,1,"BARDEN, Graham Arthur",B000139,1896,1967,-0.031,1.0,-46.27667,0.702,131,25,,0.015,1.0
82,House,846,47,1,NC,100,0,1,"BONNER, Herbert Covington",B000621,1891,1965,-0.149,0.989,-49.06397,0.699,137,26,,-0.13,0.991
82,House,1512,47,7,NC,100,0,1,"CARLYLE, Frank Ertel",C000156,1897,1960,-0.042,0.892,-37.6759,0.712,111,14,,-0.037,0.993
82,House,1676,47,5,NC,100,0,1,"CHATHAM, Richard Thurmond",C000336,1896,1957,-0.067,0.742,-36.10717,0.663,88,17,,-0.112,0.64
82,House,2032,47,4,NC,100,0,1,"COOLEY, Harold Dunbar",C000736,1897,1974,-0.189,0.843,-49.48761,0.706,142,24,,-0.193,0.834
82,House,2448,47,8,NC,100,0,1,"DEANE, Charles Bennett",D000175,1898,1969,-0.308,0.579,-24.69074,0.829,132,9,,-0.332,0.475
82,House,2684,47,9,NC,100,0,1,"DOUGHTON, Robert Lee",D000448,1863,1954,-0.153,0.787,-82.4825,0.555,140,45,,0.009,0.971
82,House,2791,47,6,NC,100,0,1,"DURHAM, Carl Thomas",D000571,1892,1974,-0.117,0.791,-45.62649,0.675,116,23,,-0.119,0.823
82,House,5035,47,10,NC,100,0,1,"JONES, Hamilton Chamberlain",J000224,1884,1957,-0.106,0.854,-49.98018,0.703,142,19,,-0.083,0.835
82,House,5071,47,11,NC,100,0,1,"JONES, Woodrow Wilson",J000263,1914,2002,0.08,0.997,-50.44623,0.725,157,24,,0.011,1.0
82,House,5208,47,2,NC,100,0,1,"KERR, John Hosea",K000138,1873,1958,-0.184,0.643,-38.21252,0.75,133,12,,-0.3,0.663
82,House,7774,47,12,NC,100,0,1,"REDDEN, Monroe Minor",R000104,1901,1987,-0.063,0.805,-43.52316,0.668,108,22,,-0.028,1.0
82,House,1,36,98,ND,200,0,1,"AANDAHL, Fred George",A000001,1897,1966,0.23,0.085,-34.20484,0.733,110,11,,0.229,0.081
82,House,1254,36,98,ND,200,0,1,"BURDICK, Usher Lloyd",B001079,1879,1960,-0.048,-0.121,-103.2426,0.449,129,54,,0.016,0.012
82,House,310,24,14,OH,200,0,1,"AYRES, William Hanes",A000229,1916,2000,0.139,-0.353,-58.02306,0.684,153,26,,0.136,-0.413
82,House,621,24,99,OH,200,0,1,"BENDER, George Harrison",B000356,1896,1961,0.179,-0.893,-32.57332,0.781,132,14,,0.169,-0.869
82,House,680,24,8,OH,200,0,1,"BETTS, Jackson Edward",B000426,1904,1993,0.359,-0.03,-29.44808,0.829,157,13,,0.397,-0.056
82,House,837,24,22,OH,200,0,1,"BOLTON, Frances Payne",B000607,1885,1977,0.228,-0.461,-59.64271,0.672,150,31,,0.121,-0.463
82,House,891,24,16,OH,200,0,1,"BOW, Frank Townsend",B000676,1901,1972,0.373,-0.098,-28.96566,0.824,150,15,,0.426,-0.152
82,House,998,24,3,OH,100,1,1,"BREEN, Edward Grimes",B000792,1908,1991,-0.335,-0.11,-3.57445,0.917,41,2,,-0.413,0.062
82,House,1000,24,11,OH,200,0,1,"BREHM, Walter Ellsworth",B000794,1892,1971,0.344,-0.267,-48.22942,0.684,127,20,,0.397,-0.192
82,House,1104,24,7,OH,200,0,1,"BROWN, Clarence J.",B000909,1895,1965,0.382,-0.101,-21.61955,0.85,133,11,,0.392,-0.037
82,House,1839,24,5,OH,200,0,1,"CLEVENGER, Cliff",C000515,1885,1960,0.629,-0.04,-29.61452,0.822,151,11,,0.582,-0.077
82,House,2199,24,21,OH,100,0,1,"CROSSER, Robert",C000932,1874,1957,-0.311,-0.261,-18.41251,0.879,143,5,,-0.453,-0.133
82,House,2948,24,1,OH,200,0,1,"ELSTON, Charles Henry",E000160,1891,1980,0.385,-0.483,-41.97053,0.738,138,16,,0.363,-0.281
82,House,3092,24,20,OH,100,0,1,"FEIGHAN, Michael Aloysius",F000060,1905,1992,-0.3,0.014,-21.4866,0.867,150,7,,-0.329,-0.144
82,House,4247,24,18,OH,100,0,1,"HAYS, Wayne Levere",H000408,1911,1989,-0.304,0.355,-65.06569,0.624,138,24,,-0.214,-0.126
82,House,4373,24,2,OH,200,0,1,"HESS, William Emil",H000550,1898,1986,0.333,-0.381,-50.74728,0.696,140,24,,0.257,-0.529
82,House,4917,24,10,OH,200,0,1,"JENKINS, Thomas Albert",J000088,1880,1959,0.376,-0.16,-47.67611,0.737,156,24,,0.464,-0.397
82,House,5301,24,19,OH,100,0,1,"KIRWAN, Michael Joseph",K000244,1886,1970,-0.38,0.063,-14.53221,0.904,144,4,,-0.591,0.168
82,House,6204,24,4,OH,200,0,1,"McCULLOCH, William Moore",M000393,1901,1980,0.287,-0.237,-49.97228,0.717,150,15,,0.219,0.16
82,House,6262,24,17,OH,200,0,1,"McGREGOR, J. Harry",M000460,1896,1958,0.426,-0.298,-41.38024,0.764,154,20,,0.36,-0.188
82,House,7506,24,6,OH,100,0,1,"POLK, James Gould",P000408,1896,1959,-0.114,0.199,-60.24627,0.678,155,27,,-0.238,0.158
82,House,7771,24,9,OH,328,0,1,"REAMS, Henry Frazier",R000100,1897,1971,-0.151,-0.025,-57.31995,0.67,143,33,,-0.153,0.036
82,House,8258,24,3,OH,200,2,2,"SCHENCK, Paul Fornshell",S000117,1899,1968,0.298,-0.242,-14.84791,0.774,58,5,,0.418,-0.371
82,House,8341,24,15,OH,100,0,1,"SECREST, Robert Thompson",S000219,1904,1994,-0.079,0.146,-100.60282,0.492,142,43,,-0.076,0.216
82,House,9688,24,12,OH,200,0,1,"VORYS, John Martin",V000119,1896,1968,0.293,-0.415,-48.28576,0.723,149,23,,0.249,-0.301
82,House,9917,24,13,OH,200,0,1,"WEICHEL, Alvin F.",W000252,1891,1956,0.32,-0.255,-47.35216,0.699,132,21,,0.236,-0.253
82,House,62,53,3,OK,100,0,1,"ALBERT, Carl Bert",A000073,1908,2000,-0.392,0.591,-39.26467,0.717,118,18,,-0.34,0.889
82,House,590,53,8,OK,200,0,1,"BELCHER, Page Henry",B000323,1899,1980,0.275,0.173,-26.91502,0.825,140,9,,0.436,-0.156
82,House,4891,53,5,OK,100,0,1,"JARMAN, John",J000057,1915,1982,-0.017,0.592,-72.66827,0.618,151,31,,-0.075,0.555
82,House,6718,53,6,OK,100,0,1,"MORRIS, Toby",M000991,1899,1973,-0.281,0.574,-56.90777,0.617,118,18,,-0.313,0.918
82,House,8283,53,1,OK,200,0,1,"SCHWABE, George Blaine",S000155,1886,1952,0.578,0.326,-17.64617,0.86,117,9,,0.516,0.06
82,House,8866,53,4,OK,100,0,1,"STEED, Thomas Jefferson",S000829,1904,1983,-0.279,0.776,-46.61985,0.722,143,19,,-0.236,0.846
82,House,8949,53,2,OK,100,0,1,"STIGLER, William Grady",S000923,1891,1952,-0.218,0.4,-24.5352,0.815,120,8,,-0.293,0.72
82,House,10085,53,7,OK,100,0,1,"WICKERSHAM, Victor Eugene",W000439,1906,1988,-0.225,0.612,-23.7041,0.815,116,3,,-0.335,0.745
82,House,207,72,3,OR,200,0,1,"ANGELL, Homer Daniel",A000257,1875,1968,0.06,-0.516,-70.07514,0.606,140,34,,0.048,-0.502
82,House,2935,72,4,OR,200,0,1,"ELLSWORTH, Mathew Harris",E000146,1899,1986,0.265,-0.092,-49.52306,0.704,141,23,,0.202,0.046
82,House,6955,72,1,OR,200,0,1,"NORBLAD, Albin Walter, Jr.",N000133,1908,1964,0.176,-0.115,-66.80621,0.603,132,30,,0.114,0.032
82,House,8960,72,2,OR,200,0,1,"STOCKMAN, Lowell",S000936,1901,1962,0.25,0.113,-82.68419,0.49,116,33,,0.074,0.442
82,House,465,14,1,PA,100,0,1,"BARRETT, William Aloysius",B000178,1896,1976,-0.469,0.098,-11.61696,0.92,140,5,,-0.526,-0.267
82,House,1184,14,33,PA,100,1,1,"BUCHANAN, Frank",B001002,1902,1951,-0.447,-0.012,,,,,,-0.662,-0.75
82,House,1190,14,33,PA,100,2,2,"BUCHANAN, Vera Daerr",B001009,1902,1955,-0.553,0.059,-8.01721,0.896,73,4,,-0.449,-0.167
82,House,1328,14,15,PA,200,0,1,"BUSH, Alvin Ray",B001165,1893,1959,0.288,-0.227,-36.64938,0.786,152,11,,0.361,-0.209
82,House,1533,14,14,PA,200,2,2,"CARRIGG, Joseph Leonard",C000182,1901,1989,0.12,-0.403,-19.62886,0.681,51,10,,0.128,-0.41
82,House,1719,14,4,PA,100,0,1,"CHUDOFF, Earl",C000386,1907,1993,-0.595,-0.258,-9.17222,0.937,141,4,,-0.511,-0.529
82,House,2065,14,30,PA,200,0,1,"CORBETT, Robert James",C000772,1905,1971,0.071,-0.529,-51.90386,0.699,145,29,,0.105,-0.648
82,House,2298,14,9,PA,200,0,1,"DAGUE, Paul Bartram",D000004,1898,1974,0.285,-0.282,-42.70251,0.745,145,21,,0.207,-0.191
82,House,2507,14,29,PA,200,0,1,"DENNY, Harmar Denny, Jr.",D000249,1886,1966,0.192,-0.27,-42.83242,0.741,143,16,,0.186,-0.243
82,House,2833,14,32,PA,100,0,1,"EBERHARTER, Herman Peter",E000029,1892,1958,-0.426,-0.126,-26.70536,0.837,150,11,,-0.543,0.022
82,House,3105,14,12,PA,200,0,1,"FENTON, Ivor David",F000075,1889,1986,0.192,-0.447,-33.49665,0.777,133,13,,0.225,-0.427
82,House,3224,14,11,PA,100,0,1,"FLOOD, Daniel John",F000209,1903,1994,-0.377,0.344,-30.37184,0.797,134,11,,-0.785,0.331
82,House,3409,14,31,PA,200,0,1,"FULTON, James Grove",F000422,1903,1971,0.012,-0.503,-44.80352,0.726,140,19,,0.091,-0.957
82,House,3510,14,19,PA,200,0,1,"GAVIN, Leon Harry",G000102,1893,1963,0.215,-0.101,-39.72141,0.76,145,17,,0.307,-0.287
82,House,3604,14,14,PA,200,1,1,"GILLETTE, Wilson Darwin",G000206,1880,1951,0.388,-0.057,-5.61825,0.885,46,2,,0.42,-0.228
82,House,3737,14,25,PA,200,0,1,"GRAHAM, Louis Edward",G000360,1880,1965,0.329,-0.314,-60.93193,0.682,159,24,,0.217,-0.07
82,House,3744,14,2,PA,100,0,1,"GRANAHAN, William Thomas",G000369,1895,1956,-0.467,-0.164,-18.17499,0.884,147,8,,-0.401,-0.216
82,House,3785,14,5,PA,100,0,1,"GREEN, William Joseph, Jr.",G000421,1910,1963,-0.489,-0.217,-14.12822,0.908,147,7,,-0.449,-0.347
82,House,4880,14,7,PA,200,0,1,"JAMES, Benjamin Franklin",J000045,1885,1961,0.277,-0.381,-44.65353,0.732,143,19,,0.202,-0.345
